CreamFi-V1, error, 1614735253, 0
Aave-V2, SUSD, 1614735253, 0.03129246
Aave-V2, SUSD, 1614735256, 0.03129246
CreamFi-V1, error, 1614735256, 0
Aave-V2, SUSD, 1614735562, 0.03129246
CreamFi-V1, sUSD, 1614735562, 0.02
