DAI, 0.17016319, 0.062334108845164764, 0.0038855411255208482, 0.09189141, 0.2625143, 170, 1874.65, 1615651214
USDC, 0.12278805000000001, 0.06460845986104878, 0.004174253085616751, 0.03786467, 0.21634916, 170, 1874.65, 1615651214
USDT, 0.09280197333333333, 0.08622857633560324, 0.007435367376864954, 0.02411939, 0.21440768, 170, 1874.65, 1615651214
StableCoins, 0.148656085, 0.08491368168447834, 0.007210333337212913, 0.02411939, 0.29420205, 170, 1874.65, 1615651214
DAI, 0.17016319, 0.062334108845164764, 0.0038855411255208482, 0.09189141, 0.2625143, 170, 1874.65, 1615651249
USDC, 0.12278805000000001, 0.06460845986104878, 0.004174253085616751, 0.03786467, 0.21634916, 170, 1874.65, 1615651249
StableCoins, 0.148656085, 0.08491368168447834, 0.007210333337212913, 0.02411939, 0.29420205, 170, 1874.65, 1615651249
USDT, 0.09280197333333333, 0.08622857633560324, 0.007435367376864954, 0.02411939, 0.21440768, 170, 1874.65, 1615651249
DAI, 0.17016319, 0.062334108845164764, 0.0038855411255208482, 0.09189141, 0.2625143, 170, 1875.16, 1615651315
USDC, 0.12278807750000001, 0.06460842371419627, 0.0041742484148331194, 0.03786478, 0.21634916, 165, 1875.16, 1615651315
USDT, 0.09280197333333333, 0.08622857633560324, 0.007435367376864954, 0.02411939, 0.21440768, 170, 1875.16, 1615651315
StableCoins, 0.148656091875, 0.0849136727143024, 0.007210331813831666, 0.02411939, 0.29420205, 170, 1875.16, 1615651315
DAI, 0.17016319, 0.062334108845164764, 0.0038855411255208482, 0.09189141, 0.2625143, 166, 1878.25, 1615651419
USDC, 0.1227873025, 0.06460944240392513, 0.004174380047746119, 0.03786168, 0.21634916, 166, 1878.25, 1615651419
StableCoins, 0.14865749, 0.08491188647717188, 0.007210028465112124, 0.02411939, 0.29420205, 166, 1878.25, 1615651419
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 166, 1878.25, 1615651419
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 170, 1878.25, 1615651449
USDC, 0.1227873025, 0.06460944240392513, 0.004174380047746119, 0.03786168, 0.21634916, 170, 1878.25, 1615651449
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 170, 1878.25, 1615651449
