Compound-V2, USDC, 1614917012, 0.07158935, 2033818222, 0.82898106
Compound-V2, DAI, 1614917012, 0.09698801, 2553109096, 0.85228258
CreamFi-V1, USDC, 1614917012, 0.21735774, 19767719, 0.78943097
Compound-V2, USDT, 1614917012, 0.07068787, 320860246, 0.82815401
Aave-V2, USDT, 1614917012, 0.03613899, 125942700, 0.8116729
CreamFi-V1, USDT, 1614917012, 0.305401, 6935721, 0.81708026
DyDx-V1, USDC, 1614917012, 0.13895994, 0, Infinity
Aave-V2, BUSD, 1614917012, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917012, 0.18556256, 2562109, 0.66225044
Aave-V2, SUSD, 1614917012, 0.9464313, 6325363, 0.98084074
Aave-V2, TUSD, 1614917012, 0.12024341, 16714391, 0.82015208
Aave-V2, GUSD, 1614917012, 0.03959449, 6601892, 0.79016056
CreamFi-V1, DAI, 1614917067, 0.19763956, 8523719, 0.71055822
DyDx-V1, DAI, 1614917067, 0.16127081, 78103330, 0.80536985
Aave-V2, USDC, 1614917067, 0.03756472, 268936637, 0.84427627
Compound-V2, DAI, 1614917067, 0.0986521, 2521666795, 0.85380926
Aave-V2, DAI, 1614917067, 0.03907688, 105578027, 0.77987703
CreamFi-V1, USDC, 1614917067, 0.21735774, 19767719, 0.78943097
Compound-V2, USDC, 1614917067, 0.07158935, 2033818222, 0.82898106
DyDx-V1, USDC, 1614917067, 0.13895994, 0, Infinity
CreamFi-V1, USDT, 1614917067, 0.305401, 6935721, 0.81708026
Aave-V2, SUSD, 1614917067, 0.9464313, 6325363, 0.98084074
Compound-V2, USDT, 1614917067, 0.07068787, 320860246, 0.82815401
CreamFi-V1, BUSD, 1614917067, 0.18556256, 2562109, 0.66225044
Aave-V2, TUSD, 1614917067, 0.12024341, 16714391, 0.82015208
Aave-V2, USDT, 1614917067, 0.03613899, 125942700, 0.8116729
Aave-V2, BUSD, 1614917067, 0.09813108, 12056666, 0.80821394
Aave-V2, GUSD, 1614917067, 0.03959449, 6601892, 0.79016056
CreamFi-V1, DAI, 1614917108, 0.19763956, 8523719, 0.71055822
Aave-V2, DAI, 1614917108, 0.03907688, 105578027, 0.77987703
Compound-V2, DAI, 1614917108, 0.0986521, 2521666795, 0.85380926
Aave-V2, USDC, 1614917108, 0.03756481, 268936637, 0.84427813
DyDx-V1, DAI, 1614917108, 0.16127081, 78103339, 0.80536988
CreamFi-V1, USDC, 1614917108, 0.21735774, 19767719, 0.78943097
Aave-V2, USDT, 1614917108, 0.03613899, 125942700, 0.8116729
Compound-V2, USDT, 1614917108, 0.07068787, 320860246, 0.82815401
CreamFi-V1, USDT, 1614917108, 0.305401, 6935721, 0.81708026
DyDx-V1, USDC, 1614917108, 0.13895994, 0, Infinity
